product_id,product_name,category,total_stock,avg_cost_price
PROD04438,Soft Gold Keyboard,Clothing,225,522.95
PROD04439,Ergonomic Bronze Ball,Grocery,130,49.29
PROD04440,Intelligent Marble Soap,Electronics,194,79.85
PROD04441,Unbranded Bamboo Pizza,Toys,178,98.69
PROD04442,Licensed Wooden Sausages,Toys,121,130.3
PROD04443,Ergonomic Cotton Pizza,Furniture,138,127.09
PROD04444,Awesome Gold Bacon,Toys,461,251.69
PROD04445,Handcrafted Plastic Towels,Clothing,62,741.69
PROD04446,Tasty Steel Table,Grocery,241,263.95
PROD04447,Electronic Ceramic Keyboard,Electronics,77,983.89
PROD04448,Sleek Granite Car,Furniture,65,790.69
PROD04449,Tasty Bamboo Pizza,Clothing,44,181.35
PROD04450,Rustic Plastic Ball,Clothing,237,845.65
PROD04451,Luxurious Ceramic Bacon,Furniture,33,290.48
PROD04452,Incredible Metal Tuna,Toys,106,459.09
PROD04453,Elegant Cotton Chips,Electronics,75,656.19
PROD04454,Luxurious Plastic Shirt,Grocery,464,963.39
PROD04455,Awesome Bamboo Hat,Grocery,288,627.79
PROD04456,Awesome Marble Salad,Toys,356,759.15
PROD04457,Generic Steel Towels,Toys,162,646.75
PROD04458,Gorgeous Wooden Salad,Electronics,496,567.95
PROD04459,Refined Marble Tuna,Toys,463,305.4
PROD04460,Modern Plastic Fish,Grocery,49,699.02
PROD04461,Small Bronze Bike,Grocery,42,561.15
PROD04462,Fresh Silk Salad,Toys,315,210.6
PROD04463,Oriental Silk Pizza,Electronics,395,784.49
PROD04464,Frozen Gold Gloves,Toys,384,280.85
PROD04465,Oriental Bamboo Chair,Grocery,146,551.99
PROD04466,Incredible Rubber Fish,Electronics,75,955.29
PROD04467,Luxurious Granite Pants,Furniture,370,153.39
PROD04468,Ergonomic Concrete Shoes,Electronics,439,788.79
PROD04469,Luxurious Silk Bike,Furniture,240,140.55
PROD04470,Rustic Steel Tuna,Furniture,416,551.29
PROD04471,Licensed Plastic Chips,Grocery,385,669.99
PROD04472,Sleek Wooden Soap,Toys,173,281.89
PROD04473,Fresh Aluminum Soap,Clothing,377,201.75
PROD04474,Unbranded Bamboo Chicken,Furniture,493,942.64
PROD04475,Licensed Silk Shirt,Clothing,377,185.75
PROD04476,Fantastic Wooden Hat,Furniture,357,137.79
PROD04477,Luxurious Cotton Table,Electronics,356,645.35
PROD04478,Gorgeous Silk Pants,Clothing,468,698.0
PROD04479,Sleek Metal Soap,Electronics,45,110.75
PROD04480,Practical Steel Computer,Furniture,418,899.39
PROD04481,Tasty Bronze Mouse,Furniture,143,448.99
PROD04482,Handmade Steel Mouse,Electronics,207,498.49
PROD04483,Licensed Plastic Bacon,Furniture,492,622.05
PROD04484,Fantastic Bamboo Pants,Furniture,135,915.35
PROD04485,Soft Ceramic Pants,Grocery,165,112.85
PROD04486,Rustic Bamboo Mouse,Electronics,271,188.35
PROD04487,Soft Steel Ball,Toys,56,502.2
PROD04488,Sleek Ceramic Pizza,Clothing,34,223.59
PROD04489,Sleek Cotton Hat,Furniture,482,84.95
PROD04490,Oriental Ceramic Pizza,Grocery,114,667.89
PROD04491,Soft Metal Chair,Grocery,405,475.55
PROD04492,Elegant Rubber Soap,Electronics,66,44.39
PROD04493,Incredible Wooden Bacon,Toys,131,411.88
PROD04494,Electronic Gold Cheese,Furniture,305,689.55
PROD04495,Soft Gold Computer,Grocery,479,360.15
PROD04496,Practical Steel Hat,Toys,413,756.39
PROD04497,Handcrafted Metal Computer,Furniture,336,150.39
PROD04498,Fantastic Bronze Car,Electronics,438,573.19
PROD04499,Licensed Marble Cheese,Clothing,28,644.39
PROD04500,Practical Rubber Pants,Grocery,101,632.85
PROD04501,Practical Plastic Shirt,Clothing,141,177.79
PROD04502,Sleek Concrete Computer,Toys,139,786.43
PROD04503,Luxurious Silk Ball,Clothing,166,655.75
PROD04504,Tasty Granite Chair,Toys,11,321.25
PROD04505,Small Steel Shoes,Toys,97,996.39
PROD04506,Fantastic Ceramic Tuna,Clothing,303,771.39
PROD04507,Awesome Concrete Shoes,Clothing,427,466.59
PROD04508,Practical Ceramic Keyboard,Toys,418,335.75
PROD04509,Handcrafted Plastic Computer,Furniture,268,709.24
PROD04510,Gorgeous Cotton Shoes,Grocery,132,402.39
PROD04511,Awesome Plastic Fish,Toys,122,509.9
PROD04512,Electronic Ceramic Pants,Grocery,328,549.39
PROD04513,Frozen Plastic Car,Clothing,434,737.35
PROD04514,Sleek Marble Hat,Electronics,464,517.75
PROD04515,Recycled Wooden Chips,Electronics,141,816.2
PROD04516,Soft Gold Keyboard,Toys,294,745.03
PROD04517,Generic Cotton Chips,Toys,122,827.69
PROD04518,Rustic Metal Sausages,Electronics,396,469.99
PROD04519,Modern Bronze Bike,Electronics,161,521.39
PROD04520,Soft Bronze Table,Clothing,323,777.89
PROD04521,Elegant Silk Car,Clothing,59,394.89
PROD04522,Small Aluminum Car,Electronics,486,227.39
PROD04523,Intelligent Wooden Tuna,Clothing,43,834.2
PROD04524,Elegant Concrete Bike,Grocery,30,458.59
PROD04525,Handcrafted Concrete Pizza,Electronics,471,127.29
PROD04526,Bespoke Cotton Car,Electronics,455,791.65
PROD04527,Awesome Silk Bike,Electronics,377,106.79
PROD04528,Recycled Bronze Soap,Toys,468,985.29
PROD04529,Bespoke Rubber Shoes,Electronics,13,784.35
PROD04530,Luxurious Bamboo Shirt,Grocery,176,584.49
PROD04531,Incredible Aluminum Chair,Grocery,163,422.31
PROD04532,Tasty Bamboo Salad,Electronics,15,653.05
PROD04533,Sleek Concrete Soap,Furniture,187,918.75
PROD04534,Fresh Gold Keyboard,Furniture,155,736.45
PROD04535,Bespoke Rubber Soap,Furniture,454,933.69
PROD04536,Oriental Ceramic Fish,Electronics,427,887.49
PROD04537,Handmade Wooden Salad,Furniture,471,237.95
PROD04538,Licensed Silk Mouse,Grocery,183,739.39
PROD04539,Modern Steel Fish,Electronics,256,125.29
PROD04540,Elegant Aluminum Soap,Clothing,45,602.95
PROD04541,Ergonomic Cotton Pizza,Clothing,312,215.29
PROD04542,Elegant Concrete Chair,Clothing,73,263.69
PROD04543,Handcrafted Ceramic Mouse,Electronics,141,968.15
PROD04544,Bespoke Metal Tuna,Electronics,266,10.35
PROD04545,Gorgeous Bronze Bacon,Clothing,194,948.69
PROD04546,Incredible Metal Soap,Clothing,156,690.79
PROD04547,Recycled Rubber Pants,Grocery,160,985.97
PROD04548,Practical Bamboo Bacon,Furniture,58,189.79
PROD04549,Tasty Ceramic Mouse,Grocery,290,508.29
PROD04550,Soft Marble Gloves,Electronics,305,36.99
PROD04551,Luxurious Steel Hat,Furniture,324,979.09
PROD04552,Tasty Wooden Bacon,Electronics,19,387.39
PROD04553,Handcrafted Wooden Bike,Toys,268,403.09
PROD04554,Unbranded Cotton Table,Toys,83,356.03
PROD04555,Luxurious Rubber Fish,Furniture,418,95.4
PROD04556,Licensed Plastic Cheese,Toys,116,577.25
PROD04557,Elegant Gold Fish,Furniture,280,293.05
PROD04558,Incredible Aluminum Fish,Furniture,320,544.45
PROD04559,Incredible Bamboo Salad,Electronics,409,367.89
PROD04560,Ergonomic Bamboo Pants,Clothing,33,557.21
PROD04561,Fantastic Bamboo Tuna,Toys,399,109.45
PROD04562,Handcrafted Rubber Fish,Electronics,307,691.05
PROD04563,Oriental Rubber Sausages,Toys,158,704.85
PROD04564,Bespoke Concrete Cheese,Electronics,215,862.6
PROD04565,Recycled Cotton Car,Furniture,401,911.0
PROD04566,Unbranded Metal Chips,Toys,226,354.15
PROD04567,Frozen Concrete Car,Toys,53,849.59
PROD04568,Refined Steel Chair,Clothing,345,978.1
PROD04569,Modern Gold Computer,Furniture,141,946.09
PROD04570,Sleek Concrete Chips,Clothing,396,172.85
PROD04571,Luxurious Aluminum Pizza,Clothing,233,851.5
PROD04572,Generic Cotton Pants,Grocery,283,157.19
PROD04573,Intelligent Granite Chips,Furniture,258,737.19
PROD04574,Oriental Silk Towels,Grocery,335,374.39
PROD04575,Licensed Concrete Pizza,Electronics,468,368.69
PROD04576,Electronic Metal Pizza,Furniture,241,191.0
PROD04577,Soft Concrete Table,Grocery,106,989.65
PROD04578,Ergonomic Bamboo Computer,Furniture,149,448.31
PROD04579,Bespoke Concrete Table,Furniture,272,893.59
PROD04580,Unbranded Cotton Chair,Toys,272,901.25
PROD04581,Tasty Bronze Table,Toys,458,557.05
PROD04582,Elegant Steel Shirt,Grocery,351,946.39
PROD04583,Gorgeous Concrete Pizza,Electronics,377,490.55
PROD04584,Ergonomic Rubber Bacon,Clothing,448,773.35
PROD04585,Electronic Aluminum Ball,Grocery,478,709.99
PROD04586,Oriental Gold Bacon,Grocery,104,861.25
PROD04587,Licensed Marble Shoes,Toys,198,934.4
PROD04588,Licensed Silk Hat,Electronics,323,937.09
PROD04589,Small Steel Cheese,Furniture,52,993.89
PROD04590,Incredible Aluminum Ball,Toys,247,734.79
PROD04591,Sleek Concrete Towels,Grocery,265,230.23
PROD04592,Licensed Aluminum Gloves,Furniture,219,572.65
PROD04593,Ergonomic Ceramic Towels,Grocery,146,994.85
PROD04594,Oriental Bamboo Hat,Toys,208,140.8
PROD04595,Awesome Marble Chicken,Clothing,91,738.29
PROD04596,Ergonomic Concrete Mouse,Furniture,479,653.25
PROD04597,Sleek Gold Bacon,Clothing,261,731.15
PROD04598,Intelligent Steel Soap,Toys,191,689.29
PROD04599,Frozen Silk Shoes,Clothing,438,295.99
PROD04600,Bespoke Rubber Sausages,Toys,359,293.35
PROD04601,Rustic Cotton Chips,Furniture,159,734.69
PROD04602,Oriental Aluminum Shoes,Clothing,360,981.45
PROD04603,Refined Concrete Shoes,Electronics,252,584.6
PROD04604,Recycled Gold Chips,Grocery,161,873.59
PROD04605,Handmade Cotton Shoes,Clothing,338,203.25
PROD04606,Practical Wooden Table,Toys,229,998.09
PROD04607,Modern Bronze Computer,Electronics,346,491.59
PROD04608,Frozen Ceramic Mouse,Toys,89,653.42
PROD04609,Soft Bronze Sausages,Clothing,432,735.95
PROD04610,Tasty Rubber Shoes,Toys,139,648.39
PROD04611,Oriental Bamboo Tuna,Grocery,423,175.19
PROD04612,Fresh Cotton Bike,Furniture,351,25.89
PROD04613,Electronic Granite Car,Clothing,394,777.43
PROD04614,Gorgeous Silk Ball,Electronics,36,292.0
PROD04615,Rustic Wooden Car,Furniture,3,73.59
PROD04616,Practical Bronze Pizza,Grocery,18,748.85
PROD04617,Ergonomic Cotton Computer,Clothing,215,443.19
PROD04618,Sleek Concrete Pizza,Clothing,37,409.89
PROD04619,Modern Metal Table,Grocery,136,731.95
PROD04620,Handcrafted Plastic Gloves,Toys,40,221.15
PROD04621,Unbranded Bronze Car,Furniture,78,327.75
PROD04622,Generic Wooden Bacon,Toys,96,591.09
PROD04623,Refined Concrete Chair,Grocery,152,368.05
PROD04624,Refined Silk Car,Furniture,335,160.65
PROD04625,Recycled Metal Sausages,Clothing,359,918.7
PROD04626,Practical Ceramic Sausages,Toys,172,859.55
PROD04627,Ergonomic Ceramic Chicken,Toys,466,507.89
PROD04628,Refined Plastic Car,Grocery,90,560.23
PROD04629,Unbranded Silk Tuna,Furniture,464,426.55
PROD04630,Practical Ceramic Pizza,Clothing,276,376.19
PROD04631,Generic Granite Chair,Furniture,340,968.19
PROD04632,Rustic Wooden Table,Toys,196,455.15
PROD04633,Modern Ceramic Fish,Furniture,146,625.0
PROD04634,Oriental Marble Salad,Electronics,150,677.41
PROD04635,Soft Plastic Keyboard,Electronics,427,760.75
PROD04636,Fresh Concrete Salad,Clothing,217,110.59
PROD04637,Awesome Gold Bike,Electronics,105,725.89
PROD04638,Fresh Wooden Sausages,Toys,478,813.49
PROD04639,Tasty Bamboo Table,Clothing,142,23.99
PROD04640,Recycled Gold Shirt,Clothing,246,129.97
PROD04641,Soft Gold Shirt,Furniture,203,557.55
PROD04642,Modern Rubber Tuna,Clothing,415,195.55
PROD04643,Electronic Cotton Pants,Electronics,35,158.75
PROD04644,Small Steel Keyboard,Electronics,426,821.05
PROD04645,Awesome Granite Gloves,Electronics,101,386.59
PROD04646,Handmade Cotton Hat,Electronics,76,658.8
PROD04647,Gorgeous Silk Chips,Furniture,261,329.35
PROD04648,Modern Metal Tuna,Grocery,23,234.49
PROD04649,Oriental Gold Bacon,Toys,339,325.49
PROD04650,Unbranded Bamboo Salad,Grocery,492,920.09
PROD04651,Handcrafted Gold Towels,Furniture,368,890.19
PROD04652,Intelligent Bamboo Tuna,Grocery,328,312.42
PROD04653,Electronic Metal Fish,Grocery,469,772.26
PROD04654,Tasty Plastic Fish,Furniture,445,399.59
PROD04655,Recycled Wooden Towels,Grocery,2,252.05
PROD04656,Bespoke Ceramic Table,Furniture,476,590.89
PROD04657,Handmade Ceramic Fish,Electronics,421,84.29
PROD04658,Oriental Granite Bacon,Toys,332,501.85
PROD04659,Handmade Wooden Table,Grocery,464,891.95
PROD04660,Gorgeous Bronze Salad,Electronics,362,24.99
PROD04661,Tasty Ceramic Chicken,Electronics,115,454.35
PROD04662,Gorgeous Ceramic Bacon,Clothing,450,711.19
PROD04663,Small Aluminum Bacon,Electronics,143,402.0
PROD04664,Electronic Bamboo Chair,Electronics,135,388.89
PROD04665,Rustic Silk Car,Furniture,45,127.99
PROD04666,Electronic Bamboo Gloves,Furniture,175,170.39
PROD04667,Small Bamboo Keyboard,Toys,110,972.19
PROD04668,Electronic Marble Fish,Toys,62,482.39
PROD04669,Oriental Marble Cheese,Electronics,386,877.15
PROD04670,Oriental Metal Tuna,Electronics,125,477.79
PROD04671,Generic Wooden Shirt,Electronics,229,871.89
PROD04672,Handmade Plastic Cheese,Furniture,82,756.19
PROD04673,Bespoke Metal Soap,Clothing,22,916.55
PROD04674,Incredible Bamboo Gloves,Grocery,173,701.29
PROD04675,Recycled Aluminum Table,Furniture,406,269.45
PROD04676,Refined Concrete Mouse,Toys,218,386.19
PROD04677,Handcrafted Rubber Shirt,Toys,19,822.7
PROD04678,Handcrafted Metal Pizza,Clothing,207,774.85
PROD04679,Ergonomic Bamboo Table,Electronics,31,453.95
PROD04680,Elegant Marble Car,Clothing,348,451.49
PROD04681,Handmade Steel Chicken,Clothing,91,606.29
PROD04682,Handcrafted Marble Hat,Furniture,401,439.7
PROD04683,Small Silk Bacon,Furniture,461,346.39
PROD04684,Soft Aluminum Ball,Electronics,293,425.25
PROD04685,Fantastic Ceramic Table,Grocery,306,655.79
PROD04686,Intelligent Cotton Salad,Furniture,158,541.4
PROD04687,Refined Marble Bacon,Clothing,253,83.95
PROD04688,Practical Gold Cheese,Clothing,339,838.2
PROD04689,Frozen Granite Sausages,Furniture,180,74.89
PROD04690,Electronic Marble Keyboard,Grocery,273,464.49
PROD04691,Generic Granite Cheese,Furniture,193,57.6
PROD04692,Frozen Rubber Ball,Electronics,411,352.7
PROD04693,Electronic Concrete Hat,Grocery,55,640.19
PROD04694,Gorgeous Granite Chair,Electronics,333,249.49
PROD04695,Refined Metal Hat,Furniture,419,785.19
PROD04696,Practical Rubber Sausages,Electronics,492,41.25
PROD04697,Modern Concrete Mouse,Grocery,298,948.55
PROD04698,Fresh Silk Bike,Toys,111,315.09
PROD04699,Gorgeous Plastic Pants,Electronics,468,799.6
PROD04700,Practical Silk Soap,Grocery,188,527.95
PROD04701,Elegant Plastic Gloves,Furniture,258,75.65
PROD04702,Oriental Concrete Shoes,Grocery,290,126.59
PROD04703,Luxurious Marble Soap,Clothing,100,772.29
PROD04704,Soft Marble Gloves,Clothing,88,867.85
PROD04705,Soft Granite Soap,Electronics,69,586.19
PROD04706,Ergonomic Gold Pants,Clothing,66,655.09
PROD04707,Fresh Rubber Bacon,Clothing,116,18.09
PROD04708,Soft Wooden Pants,Grocery,275,209.69
PROD04709,Electronic Plastic Car,Electronics,420,557.09
PROD04710,Small Bamboo Salad,Grocery,149,541.1
PROD04711,Tasty Gold Hat,Electronics,101,393.39
PROD04712,Ergonomic Bronze Shirt,Toys,341,127.3
PROD04713,Electronic Concrete Ball,Furniture,499,244.59
PROD04714,Rustic Metal Shirt,Clothing,131,491.55
PROD04715,Fantastic Silk Sausages,Toys,356,641.65
PROD04716,Soft Silk Sausages,Furniture,434,422.5
PROD04717,Oriental Wooden Car,Electronics,288,781.25
PROD04718,Soft Rubber Soap,Electronics,337,154.55
PROD04719,Oriental Granite Ball,Toys,205,803.85
PROD04720,Awesome Steel Mouse,Furniture,103,262.99
PROD04721,Unbranded Gold Pants,Toys,202,98.65
PROD04722,Small Gold Ball,Clothing,336,72.4
PROD04723,Rustic Wooden Sausages,Electronics,276,470.06
PROD04724,Handcrafted Granite Chicken,Furniture,375,378.19
PROD04725,Sleek Rubber Pizza,Electronics,167,753.95
PROD04726,Gorgeous Cotton Car,Clothing,139,981.69
PROD04727,Frozen Bronze Hat,Toys,446,132.05
PROD04728,Ergonomic Granite Pizza,Toys,498,365.2
PROD04729,Frozen Marble Car,Toys,257,297.89
PROD04730,Practical Concrete Gloves,Furniture,23,40.99
PROD04731,Refined Plastic Pizza,Electronics,160,264.95
PROD04732,Luxurious Concrete Chips,Electronics,394,717.39
PROD04733,Incredible Concrete Chicken,Clothing,435,467.69
PROD04734,Frozen Metal Computer,Electronics,271,17.15
PROD04735,Incredible Gold Salad,Grocery,322,766.99
PROD04736,Practical Concrete Towels,Grocery,484,404.2
PROD04737,Unbranded Granite Pizza,Clothing,238,366.05
PROD04738,Licensed Granite Pants,Toys,352,309.85
PROD04739,Handmade Silk Towels,Clothing,380,676.99
PROD04740,Intelligent Granite Bike,Electronics,249,898.2
PROD04741,Rustic Marble Shirt,Grocery,433,278.79
PROD04742,Handmade Aluminum Computer,Furniture,19,916.05
PROD04743,Elegant Rubber Car,Toys,206,242.09
PROD04744,Licensed Rubber Ball,Clothing,388,420.65
PROD04745,Practical Metal Tuna,Toys,302,33.19
PROD04746,Modern Wooden Sausages,Toys,274,783.65
PROD04747,Oriental Metal Tuna,Grocery,66,738.2
PROD04748,Rustic Gold Bacon,Clothing,338,334.39
PROD04749,Unbranded Steel Bike,Grocery,79,483.23
PROD04750,Licensed Bronze Bike,Toys,29,673.39
PROD04751,Licensed Steel Mouse,Grocery,151,449.09
PROD04752,Refined Plastic Sausages,Grocery,341,459.85
PROD04753,Unbranded Bronze Ball,Furniture,452,662.35
PROD04754,Modern Marble Car,Electronics,254,591.25
PROD04755,Handcrafted Steel Pants,Furniture,245,807.29
PROD04756,Fantastic Rubber Shirt,Grocery,404,861.11
PROD04757,Generic Bamboo Pizza,Grocery,425,794.29
PROD04758,Frozen Bamboo Chair,Grocery,341,988.59
PROD04759,Handcrafted Rubber Chicken,Clothing,496,175.75
PROD04760,Handmade Plastic Fish,Clothing,219,230.79
PROD04761,Fantastic Bronze Fish,Grocery,89,849.9
PROD04762,Handcrafted Wooden Computer,Toys,335,163.59
PROD04763,Unbranded Marble Ball,Grocery,242,681.09
PROD04764,Generic Bamboo Fish,Clothing,362,95.95
PROD04765,Modern Cotton Bike,Grocery,179,399.31
PROD04766,Fantastic Rubber Salad,Clothing,227,974.15
PROD04767,Handmade Granite Table,Grocery,6,881.85
PROD04768,Modern Steel Shoes,Grocery,110,870.55
PROD04769,Rustic Aluminum Hat,Clothing,41,413.65
PROD04770,Elegant Concrete Sausages,Toys,395,894.79
PROD04771,Recycled Ceramic Tuna,Furniture,491,907.59
PROD04772,Elegant Wooden Shoes,Furniture,180,892.49
PROD04773,Rustic Steel Cheese,Toys,343,154.19
PROD04774,Recycled Silk Chicken,Electronics,383,580.19
PROD04775,Recycled Steel Chips,Furniture,78,317.99
PROD04776,Practical Marble Hat,Electronics,217,341.49
PROD04777,Bespoke Cotton Tuna,Toys,497,958.09
PROD04778,Awesome Gold Chicken,Grocery,276,687.89
PROD04779,Refined Silk Hat,Electronics,6,883.09
PROD04780,Sleek Granite Car,Furniture,298,505.85
PROD04781,Practical Rubber Salad,Electronics,134,896.89
PROD04782,Refined Granite Salad,Grocery,410,789.25
PROD04783,Elegant Granite Shoes,Grocery,448,780.55
PROD04784,Gorgeous Gold Towels,Grocery,16,621.3
PROD04785,Generic Steel Chips,Electronics,350,655.29
PROD04786,Licensed Gold Towels,Grocery,204,304.75
PROD04787,Sleek Wooden Gloves,Grocery,469,312.05
PROD04788,Ergonomic Bamboo Hat,Clothing,236,188.69
PROD04789,Soft Gold Towels,Grocery,358,542.59
PROD04790,Gorgeous Gold Hat,Furniture,229,819.09
PROD04791,Fresh Ceramic Salad,Clothing,474,31.29
PROD04792,Licensed Granite Mouse,Electronics,309,266.89
PROD04793,Fantastic Marble Pizza,Grocery,366,551.55
PROD04794,Incredible Steel Chips,Furniture,372,955.25
PROD04795,Bespoke Metal Car,Grocery,7,765.9
PROD04796,Elegant Plastic Table,Clothing,265,675.99
PROD04797,Handmade Bronze Bacon,Furniture,291,868.65
PROD04798,Awesome Bamboo Soap,Clothing,337,292.95
PROD04799,Elegant Metal Bacon,Electronics,181,103.2
PROD04800,Elegant Granite Salad,Toys,111,228.15
PROD04801,Oriental Silk Pizza,Furniture,233,404.97
PROD04802,Small Metal Tuna,Grocery,358,705.29
PROD04803,Incredible Marble Chips,Toys,276,111.55
PROD04804,Frozen Wooden Towels,Grocery,246,681.66
PROD04805,Sleek Wooden Pizza,Furniture,108,940.1
PROD04806,Rustic Bamboo Salad,Toys,79,347.69
PROD04807,Electronic Concrete Towels,Toys,78,266.59
PROD04808,Rustic Bronze Chips,Toys,77,80.75
PROD04809,Intelligent Bamboo Chips,Electronics,368,823.09
PROD04810,Luxurious Steel Chicken,Clothing,134,216.25
PROD04811,Ergonomic Ceramic Ball,Clothing,315,907.45
PROD04812,Small Aluminum Hat,Electronics,205,192.75
PROD04813,Elegant Aluminum Car,Furniture,107,296.39
PROD04814,Awesome Cotton Bike,Clothing,157,307.89
PROD04815,Elegant Rubber Chair,Grocery,165,434.79
PROD04816,Electronic Steel Mouse,Toys,390,235.39
PROD04817,Awesome Steel Bacon,Clothing,218,909.65
PROD04818,Gorgeous Ceramic Mouse,Grocery,60,352.89
PROD04819,Electronic Steel Soap,Grocery,275,15.59
PROD04820,Fresh Plastic Tuna,Furniture,30,824.25
PROD04821,Soft Gold Sausages,Electronics,20,538.78
PROD04822,Elegant Silk Car,Grocery,388,751.69
